,travel_1,comserexp_1,pop_1,real_gni_pc_1,real_travel_mil_1,rtrend_dev_travel_1,arrivals_2,travel_2,comserexp_2,pop_2,real_gni_pc_2,real_travel_mil_2,rtrend_dev_travel_2,diff_gni,mega_past_2,r1,r2
101,,,-0.26776206777022243,-0.11184578626029909,,,-0.04161758266650636,0.6109372270976189,-0.38525442142655986,-0.2651117081661891,-0.4614640844486454,-0.32561342234253476,-0.1720839392949831,0.11184578622714111,0.0,0,1
102,0.349290773557708,-0.4617255933374684,0.06652679288995832,-0.1118442468747373,,,0.9250537069853976,1.195397541799328,-0.0020830632492993975,0.1183725597906696,-0.1696886477296054,0.7669904707215124,-0.332316061040247,0.11184424685765881,0.0,0,1
103,,,-0.16839448880031932,,,,-0.5050194430139499,1.07414728255889,-0.43481259756615503,-0.08592858905868325,-0.6336246233639704,-0.4150496549905445,-0.22477965775550357,,0.0,0,1
104,,,-0.21892539324889257,,,,-0.5115076944324448,1.444268896416679,-0.45306015197190164,-0.14456358152020735,-0.6360685981288893,-0.46098926473251495,-0.20958475659142642,,0.0,0,1
105,,,0.1396133071586698,,,,0.9266171410621433,-0.41825189868971274,-0.2627766937664589,-0.04261072387269554,-0.5071251884025751,-0.19086505168164863,-0.0513147936449301,,0.0,0,1
106,,,-0.294708752725737,-0.11184560913363066,,,-0.41691993278932626,0.11902844047705069,-0.4367665035247652,-0.30675099577211046,-0.2783270691911625,-0.441271619971524,-0.1415071305454019,0.1118456091105652,0.0,0,1
107,-0.48699289386546274,3.6342433292335383,1.7513557131523214,-0.11184578619830313,0.6759040369609508,0.3856263320494175,3.4313948754165273,-0.6959437832324599,7.053414461004609,1.4986822302878733,2.269392439064402,7.096240868576785,-2.959451298492392,0.11184578631564014,1.0,1,1
108,0.8401210058619218,-0.4914243267345105,-0.20213097297523763,-0.11184577336004253,,,-0.4951698083304516,0.5017707068405719,-0.43477637817863396,-0.1619871435276299,-0.21573712139588339,-0.4260918534379824,-0.20414276314481294,0.11184577334042635,0.0,0,1
109,,,-0.24676196010964413,,,,-0.523780651934899,-0.12363099377539476,-0.4531892976537681,-0.19487963142332235,-0.6049603780847121,-0.47278164428665537,-0.20880709628994684,,0.0,0,1
110,1.4589039573070968,-0.2489973317455611,-0.07841839840128678,-0.11184578611661362,1.9900952838261947,1.3239769525352498,0.10268738261712737,1.187483371410702,-0.24640751199665656,-0.03760521651998754,-0.28382774706947406,0.10684735860384423,0.9915377427605763,0.11184578609324503,0.0,1,1
111,,,-0.27510787018258925,-0.11184575728237332,,,-0.494466262995916,0.31591073870747566,-0.4575962657427383,-0.25454937018065604,-0.6166177793679521,-0.4781390951000735,-0.215189440285876,0.11184575724066499,0.0,0,1
